extras,language,name,quantity,scryfall_id
"","en","Tizerus Charger","8","2ed4901c-9b1e-4e0e-ae71-81cb10779f07"
"","en","Tragic Fall","5","affc1d27-55f6-46e9-a67c-f15b6832813d"
"","en","Unhallowed Phalanx","1","d5ec541b-1799-4c0e-a3fb-c008cf2eb911"
"","en","Hell Mongrel","4","f7da32a3-8e33-4603-abd2-8db144062f6a"
"","en","Vraska's Finisher","6","f89fa379-7fae-4fbf-8e31-0ef3645353c5"
"","en","Charity Extractor","7","3594f726-cdbb-4b7d-bcfe-17d5f8cd5228"
"","en","Loathsome Curator","5","11a59a6f-6ef0-4acc-8358-a4e2cebdb7d5"
"","en","Gilt-Blade Prowler","5","32a8cf47-cfe4-4a11-a57d-bebeb2fae437"
"","en","Sinister Starfish","4","db209732-c290-4999-a1aa-2369dfa8790c"
"","en","Kitchen Imp","7","836ae711-e62f-49ec-850e-d25f6fd2a4d4"
"","en","Davriel's Shadowfugue","6","09c8fe63-37a7-478d-b9ba-33a0f6519cf1"
"","en","Bone Shards","6","1ee98955-4c47-4d45-9377-608dfa755337"
"","en","Mind Rot","1","833a8604-92d5-443b-9bc0-bd91c973ef07"
"","en","Duskmantle Operative","7","16eb5a6b-5e69-497c-a0c9-4165ad0f5d0b"
"","en","Banehound","5","b9e03567-c95a-40b8-a75a-971076093f57"
"","en","Gift of Fangs","2","a864375f-99c3-4c68-9440-bc25ff6d0dc0"
"","en","Desperate Farmer // Depraved Harvester","2","467c566e-7f6a-40c9-8fd7-da6ae96df56c"
"","en","Aid the Fallen","7","5f8bc010-f1af-42a2-9009-2039cf3d8f0a"
"","en","Nested Shambler","6","9851f290-f502-49f8-9b48-67f7966d4e34"
"","en","Kaya's Ghostform","7","98f3be88-24e2-433f-9138-f0cb59d09a0f"
"","en","Shriekdiver","6","0a1c3148-7a6f-4963-af0b-18d9a156bf22"
"","en","Lazotep Behemoth","7","b4be6f22-e9e8-462a-956b-e1c78bbadacc"
"","en","World-Weary","5","6c7c1b08-3184-478f-92be-88db6cda33c5"
"","en","Cabal Initiate","5","b279a03f-85ab-43f2-b5ca-1bc10563e5ad"
"","en","Tithebearer Giant","5","e49bddc9-0b0b-4d6d-a708-019356f9649e"
"","en","Dark Ritual","2","95f27eeb-6f14-4db3-adb9-9be5ed76b34b"
"","en","Wring Flesh","6","d6b77692-08aa-40b6-b21b-c29a2dc87709"
"","en","Grasp of Darkness","2","7737b578-8ae3-4846-b508-93ef40f25244"
"","en","Geth's Verdict","7","7a20b5a2-8613-49ed-b5cc-7cae9d0e0850"
"","en","Last Kiss","1","5ac5e741-3eee-4580-a931-7cad50c77934"
"","en","Hideous End","2","69ece875-81eb-47fc-9ad9-080b654d49f5"
"","en","Snuff Out","1","75bbe89f-09af-494e-b58e-271f64bde4b5"
"","en","Tendrils of Corruption","4","31ab29e3-49fa-44dc-aab4-0c5e7d19bd3f"
"","en","Instill Infection","1","a7a14b58-e0d9-4203-a9da-ad8e997a7936"
"","en","Duress","2","3557e601-9b71-4ce9-9047-1a8baa72e574"
"","en","Taste of Blood","6","29268cef-da18-4c1d-9066-e0d513a61bf9"
"","en","Disentomb","18","7debd8f7-2f34-4fdd-8eb6-fa8f9d2a60e8"
"","en","Horrifying Revelation","4","27ff5fbd-7ce8-4188-8228-0eab0d69a7a1"
"","en","Psychic Miasma","2","fd9c3267-7988-416c-85a4-0e314e42ddb9"
"","en","Vicious Hunger","1","a232093a-f136-428d-9a6d-c03b1a20126a"
"","en","Sign in Blood","5","61388c28-9428-473c-973a-0a82b6b83d62"
"","en","Distress","8","630d4080-8183-41fb-8091-740719083765"
"","en","Mind Rot","11","9df7f95a-0629-4568-9f0a-9074daa0d743"
"","en","Hideous Visage","8","25925751-b6cb-45a3-915f-d5ec3edcda78"
"","en","Ichor Slick","1","33faa287-2a12-4a94-8d42-77da2b24d86f"
"","en","Dusk Imp","2","a7590768-1286-4b85-8b31-80e577e6d733"
"","en","Phyrexian Ghoul","1","c6e3c258-5d30-490f-9127-83d93d276345"
"","en","Bog Raiders","1","2a493521-810e-4932-bb44-16c80c3066c9"
"","en","Urborg Syphon-Mage","1","a2c7b098-82ba-4015-aaa5-df9aa0a05e40"
"","en","Phyrexian Broodlings","1","edf4c9e1-eff6-4abc-ad4e-ffd7f1895d8d"
"","en","Devouring Swarm","8","735c2c79-9b4f-4f86-9dec-0749237fe9ce"
"","en","Dread Warlock","2","4f964660-c2db-4995-bb16-65383362cf19"
"","en","Blind Zealot","8","9bd04df1-5131-455d-b497-fcce4f9af552"
"","en","Faerie Macabre","1","62103ceb-b16d-48ea-af42-d3df88d1ee4c"
"","en","Cadaver Imp","2","4fefd7f9-57ff-41bb-aef6-b1d568a7588b"
"","en","Phyrexian Debaser","1","66e19435-59e5-44d4-b26f-f140f8bcaeb0"
"","en","Drifting Shade","4","00dcb25e-764b-47d6-bec4-225aaace77b0"
"","en","Jagwasp Swarm","2","bd4e933b-de65-4089-877f-c598004b8e7e"
"","en","Mortis Dogs","9","3cae1f40-0e43-41d8-bc5c-aa9873f7d7d5"
"","en","Gravedigger","10","0fb714a0-e61b-4ccf-8de6-3a6bf87c8315"
"","en","Crypt Ripper","2","9920e91d-58c1-4c1a-a177-43423db96842"
"","en","Nightwing Shade","1","a3112a8a-dc80-4099-966c-8fa1807a189b"
"","en","Dementia Bat","9","72ae22c3-2dea-463e-894a-188657849909"
"","en","Bleak Coven Vampires","1","9d3386e4-bbd6-4756-b29d-f55619e98d0d"
"","en","Toxic Nim","4","5823990c-8d40-4352-8d34-74332934adb2"
"","en","Twisted Abomination","2","ffae38ec-7712-4701-b072-9f962ec9c259"
"","en","Caustic Hound","2","2a54115f-150a-4ae2-a5c7-20e2ba884dd1"
"","en","Blackcleave Goblin","1","95986875-59f5-414f-867f-94f30cefa5d6"
"","en","Evil Presence","8","4dd00bc5-234c-4ded-b0b7-1181bc16cb28"
"","en","Unholy Strength","3","f42c9574-2f09-4cb0-80cb-10fb8c592e6f"
"","en","Dark Favor","7","5c1591ae-07aa-4013-bc6d-4cafd09927f0"
"","en","Quag Sickness","4","a759dcd2-ca07-4428-a3ea-b2e829b1fcb4"
"","en","Exotic Curse","1","1eff81c4-c402-437d-aace-dfe875d9857d"
"","en","Parasitic Implant","4","43296ce8-f055-4778-a187-363a642001e4"
"","en","Brink of Disaster","4","dbab78cd-a899-4c5d-86b3-0666adadba87"
"","en","Vampire Bats","2","573c35a4-543b-47fe-80b4-d6462abfb82f"
"","en","Guul Draz Vampire","2","f3c92575-1c97-48bf-801b-22f34040cf9a"
"","en","Deathgreeter","1","561b8539-cb84-42f0-97f2-2c94839777e3"
"","en","Tormented Soul","4","63492d71-c891-4c70-b050-ceb361e0844d"
"","en","Viscera Seer","2","d49203dd-89b6-4e91-b3ff-5f9f5ce981f8"
"","en","Acolyte of Xathrid","1","4b0b14d4-41de-42ac-9894-77bbcebaabfc"
"","en","Phyrexian Battleflies","1","6aceeffd-f6d9-46ff-97f8-8accad49ff8d"
"","en","Carrion Feeder","1","0a19da90-880e-4eca-8cf7-6d7baf090d53"
"","en","Child of Night","9","3887af00-a87d-4396-b82b-38b88c084e8e"
"","en","Duskhunter Bat","6","6723d783-e2c5-4c01-8adc-fade22e4936e"
"","en","Seekers' Squire","9","30573211-ba4d-41c7-a3cd-283aaf04dffb"
"","en","Vampire Sovereign","8","6f7f0f05-fe4e-4827-bedf-a54352f95967"
"","en","Unearth","10","b1f73271-b70f-40ae-be64-f8de7805923a"
"","en","Disfigure","8","aaa9c6f1-3938-448b-bdc3-22420c5984d3"
"","en","Skeleton Archer","11","bd8a04f1-9a7b-41d6-8447-4baa639fe183"
"","en","Shadowborn Apostle","14","ae7ba1de-48f9-423b-867a-22bd3f6c06c2"
"","en","Eyeblight's Ending","10","6738c356-734a-4930-acd3-31dead241bea"
"","en","Severed Strands","10","a7496304-2ab2-497b-bb3a-b3c91ee1ff60"
"","en","Carrier Thrall","10","9d06b2ab-2161-41fa-abe6-c4a4d848efd3"
"","en","Balustrade Spy","10","d9b4ce37-f102-4f2b-9651-9d0a9d231d6d"
"","en","Bloodflow Connoisseur","10","6f198b57-8bfe-4d13-9a16-10990707b455"
"","en","Strands of Undeath","11","c95efd3d-ee88-4908-908a-830595f03c5d"
"","en","Supernatural Stamina","10","69a0278b-3198-4c8d-b20c-f42e8b1569f4"
"","en","Liliana's Elite","11","a3da81fa-0bd1-4415-b112-3fa4438efe4b"
"","en","Drudge Skeletons","4","bd6f73bc-3181-40fa-9156-b73e4280e747"
"","en","Phyrexian Denouncer","1","1444786c-fb9f-4398-b442-c7cfd6f1df40"
"","en","Bloodthrone Vampire","1","ee7354fe-fb76-4196-a69b-0916af73bf45"
"","en","Blood Seeker","8","8033de8d-a396-4097-aedd-f9facb800b33"
"","en","Ravenous Rats","4","f87e5072-525e-4b0b-a5c3-ee5e89a81e1d"
"","en","Phyrexian Rager","3","6fd574e7-705f-4a65-aad0-68ff6d63bf0f"
"","en","Warpath Ghoul","9","94785274-fa79-47cc-9896-0f5f695abb21"
"","en","Vampire Aristocrat","1","7f9a6d22-2e87-410c-b42a-6b54d83a7d30"
"","en","Bloodrage Vampire","8","692013da-b090-49d1-9c7a-ff5863d6ffd5"
"","en","Braids, Cabal Minion","1","27691efa-052d-4afe-b9ef-159858ca660f"
"","en","Divination","8","cb3b35b8-f321-46d8-a441-6b9a6efa9021"
"","en","Sleep","2","e0c53e64-69cf-4296-8a1e-f8817f25c0b4"
"","en","Jace's Ingenuity","2","ad4932ba-e272-4f22-89f5-a6153ca570b5"
"","en","Evacuation","1","bbf5e27b-b1ab-470c-8204-146032e26b5b"
"","en","Counterbore","1","f4228b80-d87d-4ebe-ae92-04e4a7d0dc43"
"","en","Cancel","10","59e14910-ee2e-49ae-855e-46a8ab6cad82"
"","en","Frost Breath","7","393fc485-d3c1-4826-933d-89f66df769d4"
"","en","Argent Mutation","2","507fa5fd-2aa5-4721-a059-2c8c3056a4ca"
"","en","Halt Order","1","7fed18af-7301-4d03-ba7c-e94f07f078b3"
"","en","Deluge","2","baf37153-ec4c-4c2f-89f7-450f0a157311"
"","en","Steady Progress","8","71106361-b5b9-403c-b3b1-afe3337e9e3d"
"","en","Psychic Barrier","9","1cba7d67-5c6c-4738-8907-7cce503e3180"
"","en","Boomerang","2","f4095675-1e3f-4d3c-b565-5c434d2e5cc0"
"","en","Mana Leak","18","179236d9-6fe2-4db6-bdfb-f851e8d531a2"
"","en","Turn to Frog","4","f13c604f-b2a7-4370-b7e4-698d8e8647bb"
"","en","Flashfreeze","4","f97aaed2-5e10-4080-b373-31f67fbac1a9"
"","en","Essence Scatter","5","b7ad4441-e300-4267-bedb-4ae6a64f59cd"
"","en","Evasive Action","1","d8fad630-bd1c-42df-86b5-cc00da28abfd"
"","en","Corrupted Resolve","5","28432161-023b-4a98-b92a-55dc6d936cd1"
"","en","Negate","10","4016c6f7-7cb4-46c2-af73-3bd6d682ea5e"
"","en","Unsummon","8","7a960516-3864-4a7a-8117-d25dec0dd665"
"","en","Vapor Snag","5","59f26d0a-e9f3-442f-b5c6-8016cf736432"
"","en","Diminish","2","9d468111-f7af-4ea2-a250-cd8c15ba60cc"
"","en","Aven Fleetwing","10","57626fd2-d101-4e23-946f-8309c9676fe5"
"","en","Aether Adept","11","1640b76d-15d6-4b08-a34b-c5432259d570"
"","en","Skywinder Drake","5","628213e9-bde9-43fd-a0d9-8c7fb17be879"
"","en","Mirran Spy","2","50e576ad-3e03-424c-8857-88ec8898a92e"
"","en","Thought Scour","9","4afee6b3-55a4-44e5-b08c-85e0c813cd09"
"","en","Hard Evidence","5","501599d6-1072-4124-b05d-01f96de153f3"
"","en","No Escape","7","bc9888a1-6f35-4802-b8fb-902017736d4a"
"","en","Flight","7","15316953-dcb2-4428-b90a-c90d3d4c45f3"
"","en","Spellkeeper Weird","4","74e42dad-5958-443f-a196-12b3f3e44213"
"","en","Etherium Spinner","3","cdc8056f-4c8e-4a2b-b32f-c50c2cb7601a"
"","en","Anticognition","4","db99b872-77c7-4471-9c44-a36d4ff5d33f"
"","en","Kasmina's Transmutation","16","938ef232-1bf5-4290-abd9-3da653cf2e85"
"","en","Tamiyo's Epiphany","4","ce338cf3-46dc-4c87-8df5-af27097c7dd4"
"","en","Sky Theater Strix","8","98902dd9-f21c-4419-8205-4b9d6592bf28"
"","en","Cruel Witness","1","5bf2c686-efb0-46c7-b34e-c77987914b96"
"","en","Alchemist's Retrieval","1","edbf9d4f-6027-40b8-81c1-7f001a9119dd"
"","en","Mental Journey","6","0ec38124-46ae-4a38-aab2-8a73cc22b1ef"
"","en","Wall of Runes","7","6ac0f66a-213f-463e-8ebb-35ff5940ea06"
"","en","Aeromoeba","7","2a304f7e-0b9e-4ef6-9ad8-34350839f7d9"
"","en","Kiora's Dambreaker","6","acd61fb0-a82b-4f46-8043-c6b89764720b"
"","en","Crush Dissent","8","94c70f23-0ca9-425e-a53a-6c09921c0075"
"","en","Thunder Drake","6","f88a9bc4-1b15-4a91-9376-730d2f5b3336"
"","en","Shattered Ego","3","191d1ab9-cd9e-4351-9acd-d7a57b963253"
"","en","Step Through","5","716534cb-aa89-4de7-9aa5-8d8aa4422a6a"
"","en","Erratic Visionary","6","40dfe354-d527-4f56-8457-b95884700a40"
"","en","Steelfin Whale","6","7e7ca8b6-d7e0-4af2-a578-bf45a8731c19"
"","en","Relentless Advance","7","4258e242-91c6-4b30-86ec-7759705aa97c"
"","en","Ponder","4","44dcfc0c-b23d-48be-bf3a-a6fc6806c5e1"
"","en","Convolute","1","3fd8e607-8179-4ae8-ba7f-f5f22649dc18"
"","en","Parcel Myr","3","0f288ee5-4bf9-476a-a89f-b6b8fa7e87dc"
"","en","Burdened Aerialist","6","8387bc7c-2e0a-4ff2-9882-e5e7c92c8463"
"","en","Syncopate","1","08375017-4432-4296-9799-966db145ed7c"
"","en","Skaab Goliath","1","d151fe63-3b3a-4cd4-9a2d-d80e7434e63c"
"","en","Omenspeaker","1","1b635abe-ad7e-44b8-b3fe-6e365db87c29"
"","en","Forceful Denial","4","27c75157-2670-4804-8853-a6867c83c40a"
"","en","Floodhound","6","a5b1ac05-bd87-4605-8443-0469276e1e3a"
"","en","Aethersnipe","9","2cc9b5ee-4d6d-42ea-8b13-b8a7059781c9"
"","en","Teferi's Time Twist","7","c878bdc0-d697-4a2f-bba5-758b27f4247a"
"","en","Spell Pierce","13","35b8a9db-d126-4038-abb1-74dcc5b36136"
"","en","Merfolk Mesmerist","7","220dede5-472c-4a09-bdf0-73e722d9d4d2"
"","en","Cloud Sprite","4","feacf831-a6e4-456b-b8f2-d7ec554281a1"
"","en","Phantasmal Bear","6","d2a5e968-6ba4-44e9-9587-6ef456721b97"
"","en","Harbor Serpent","7","af0f7357-08b0-403e-8913-8965662a905e"
"","en","Chained Throatseeker","7","3a7bb447-c2b0-429e-bf82-02d6a966fe73"
"","en","Surrakar Banisher","2","bd577743-43af-4215-8585-52f714694c6e"
"","en","Spire Monitor","8","f30ed6e1-d713-40ae-81f6-d2d66914bbb9"
"","en","Chasm Drake","6","5e7e246d-92f8-4e6e-89fc-991b888fc1e8"
"","en","Serpent of the Endless Sea","1","f525d734-7e19-4c1e-a5c2-097b718df7c4"
"","en","Impaler Shrike","7","91e1f8b5-4792-457d-b3de-1d4874ddf72e"
"","en","Snapping Drake","4","ef46580c-a204-4b0b-8526-2310b1ca32b4"
"","en","Azure Drake","3","6653bce7-b0fc-49e3-8f45-f0bfcade8870"
"","en","Eel Umbra","9","b4ab47ce-a6dd-4839-ab41-053c5c5de768"
"","en","Ingenious Skaab","11","a264f107-f9dd-4599-a134-62db6a242a8b"
"","en","Jeskai Elder","11","38fd9091-2d22-411f-955a-24c32293cdca"
"","en","Capture Sphere","10","24cd21f5-94fd-4609-9e6a-d052aa81fe57"
"","en","Contentious Plan","6","8e30deb6-9e1f-4545-ae30-c30ba6c7b3a0"
"","en","Ashiok's Skulker","7","7dd5b0a1-104d-4e0f-82de-65487fbf01ff"
"","en","Foul Watcher","3","71d00175-5e5e-40dd-a71b-5ba56d763134"
"","en","Callous Dismissal","7","66cef326-339c-49e5-9905-21a1603a46ae"
"","en","Naga Eternal","5","0f244233-f2e8-48f8-9106-e7cd186efd51"
"","en","Recalibrate","4","b95cc841-4e4f-4896-a073-f2e246ca62e4"
"","en","So Shiny","4","135db79f-6f07-486c-ae3a-d4244aaf6dc8"
"","en","Phantasmal Dreadmaw","8","a7f09ddb-0dec-47a7-92d4-efbeaf8cd85c"
"","en","Aven Initiate","9","e078dfbe-ebdf-4ea8-aed7-cb2c986e7656"
"","en","Amphin Cutthroat","4","fd169064-9c7b-40bd-8be0-a89fcb28ae2f"
"","en","Jace's Erasure","7","970f4f34-f834-41a7-aff1-7cef82cefc74"
"","en","Numbing Dose","8","8f28a0f4-43e1-46df-8b6a-d588c5cceb88"
"","en","Ice Cage","11","a5e14b62-c050-4d43-aeee-873f46d1e295"
"","en","Defensive Stance","8","d0670653-d4fe-4fac-b769-d19ca4698c97"
"","en","Zephyr Sprite","1","b256f91a-e797-41d7-82a6-3dcd691bbeed"
"","en","Traumatize","1","9b8784dd-83f9-41f8-aedc-f0f81073ffcb"
"","en","Allied Strategies","1","2dea7475-af87-4cee-bfdc-804351a632b5"
"","en","Foresee","3","2ecf2ee8-6b93-4757-89c4-f1e76509a217"
"","en","Vivisection","2","91be6a06-9c36-45a3-a591-183cb5c0f800"
"","en","Mind Spring","1","6c5e0d02-4714-4957-97fe-9b457f8c4563"
"","en","Arm with Aether","4","a0878b20-315d-49fa-a4d7-232ba1ed6b0d"
"","en","Stealth Mission","8","7ddfd4f5-7fe1-4a22-9a85-bd9b75b16380"
"","en","Deranged Assistant","10","f2784c1e-1066-411f-96ea-287d60e0c115"
"","en","Deep Analysis","12","90296536-a56d-482e-8548-132a99894bde"
"","en","Advanced Stitchwing","11","044b2bfc-a5cc-4505-831d-5e1e3a6fdb3c"
"","en","Lose Focus","2","985bdb0c-ce6c-4506-8163-76f3b2fdf5fb"
"","en","Cloud Elemental","2","3639ad50-6e39-48bd-9055-c32369d2f676"
"","en","Scroll Thief","2","a7caae7e-9b88-4428-b9e3-86cb8c84bd65"
"","en","Plated Seastrider","2","e83a74c4-026e-4419-9dde-3b044ef507a0"
"","en","Augury Owl","2","4e5b8297-406e-4aef-ba46-867c1bf4cc8e"
"","en","Coral Merfolk","8","97a74ccf-8165-4db1-a87c-52c2d8ea0058"
"","en","Screeching Silcaw","1","1767355d-82a2-495e-ae95-d91984a9c62a"
"","en","Merfolk Looter","5","6d740928-bf61-4420-a403-63097538b97d"
"","en","Preordain","2","d10b9be3-d4ff-4e3c-b0d5-5ab2c4e6d684"
"","en","Mystic Redaction","1","f2f6615e-194d-43aa-815a-34dca2ff4fea"
"","en","Ghost-Lit Drifter","1","5a8cd89e-d849-4107-a629-98eae4c91489"
"","en","Syphon Essence","1","435a2d31-ac2c-45aa-8369-6c2d6fbba4e4"
"","en","Atraxa, Grand Unifier","1","4a1f905f-1d55-4d02-9d24-e58070793d3f"
"","en","Adaptive Sporesinger","2","3db6d202-9c6f-4485-9224-173b23de7054"
"","en","Axiom Engraver","3","c9b3b785-396e-4240-bfa3-58ab53497686"
"","en","Atmosphere Surgeon","2","c66988ca-29d5-45ea-8d68-c8e0e4c3ffb1"
"","en","Annihilating Glare","4","be5d0b95-ec12-4e8e-99a0-7aca457f9107"
"","en","Ambulatory Edifice","2","43c9005c-0574-4b75-8dbf-0a6641c3ae33"
"","en","Atraxa's Skitterfang","2","cdedebad-f71e-4434-871e-5bbbd3c07a12"
"","en","Awaken the Sleeper","4","3b92f866-2522-4f2a-a5ca-7d01ad79b927"
"","en","Aether Gale","3","cd153e03-4fe1-477d-9e7f-ee5c432a4285"
"","en","All Will Be One","2","6d75e1f4-bd63-428e-8e6e-131594b3ba44"
"","en","Against All Odds","2","3cd8dd4e-6892-49d7-8fae-97d04f9f6c84"
"","en","Aspirant's Ascent","1","57551332-e2a4-4e6a-9bd8-e3a9baafcd17"
"","en","Annex Sentry","1","04baad61-1b51-4602-9e33-0de4a9f34793"
"","en","Bonepicker Skirge","6","b83f4e41-a5f5-4929-9816-06dc1c228474"
"","en","Bring the Ending","1","ba9d9d26-0c76-4a09-aa25-b32854e70c0b"
"","en","Bilious Skulldweller","2","dfb81cb1-ac56-4803-a962-359854a447df"
"","en","Blazing Crescendo","3","d6bfc16a-2871-40a4-b279-636b80491a06"
"","en","Blightbelly Rat","4","9255cd01-a611-4fec-b9ec-b271687740ba"
"","en","Basilica Skullbomb","4","8e2f0ae2-db68-4338-93f9-9d9268cec41e"
"","en","Basilica Shepherd","2","81ef3cfa-63e6-4450-af65-da7f05d13cf3"
"","en","Bladehold War-Whip","1","563e9ba5-e0ec-4fb3-8301-689aa145cc19"
"","en","Bladed Ambassador","4","0bd8d2b8-4caf-4349-9538-0dfbebf0ce1b"
"","en","Conduit of Worlds","1","635146da-d415-4107-a7f9-2c46189e5c52"
"","en","Cephalopod Sentry","2","30c22eb9-5056-4c0b-a5d8-41e09161eb40"
"","en","Churning Reservoir","1","0c117239-8e40-4e7e-ab1b-82f2ddf55cf4"
"","en","Carnivorous Canopy","2","7b43ba43-f7ae-4e00-b797-2360c3ccd839"
"","en","Cacophony Scamp","2","3553dcef-7b99-49d5-b071-06b894696952"
"","en","Charforger","1","45db6b46-c4b4-4684-8a49-53a64ffc82f2"
"","en","Chittering Skitterling","2","e0328d43-ae9b-462a-a1e5-8ed408eea1a7"
"","en","Compleat Devotion","1","2bb29a69-3e42-4268-8026-f01072d7b56c"
"","en","Cankerbloom","4","89b39293-6f57-4294-85fc-c718bdbb4d40"
"","en","Crawling Chorus","2","aace4c44-7250-414b-aac4-df042a1e2e1d"
"","en","Charge of the Mites","2","42060b9d-de58-485e-817a-1e64839943aa"
"","en","Copperline Gorge","5","78b0f36b-7d8c-4e77-adc2-a4dad93a81d5"
"","en","Duelist of Deep Faith","4","56444440-a9e6-4583-a289-9f0571a98093"
"","en","Drown in Ichor","1","bf148ef4-0ed7-4fbe-8ab6-01dd3981c8d3"
"","en","Distorted Curiosity","1","f932ddd3-beb4-4dc8-8c15-e1c9c2276986"
"","en","Experimental Augury","3","e508ae5d-ffb5-4480-be90-a4394954b559"
"","en","Encroaching Mycosynth","2","65a2fcc9-2317-48a1-a5eb-234fb3300364"
"","en","Escaped Experiment","1","611497d2-83df-4c69-bbeb-6a807c686bc4"
"","en","Expand the Sphere","2","572e174e-99f7-4b5e-8506-1833adddbf07"
"","en","Ezuri, Stalker of Spheres","1","d38961ce-0257-412f-acec-c5c9886061f8"
"","en","Exuberant Fuseling","1","a6e8d7b9-ff5e-48ae-9e38-d2b6a45b119b"
"","en","Eye of Malcator","1","7cc4246b-ff59-44b2-acff-c0bb6e4cd6ac"
"","en","Fleshless Gladiator","1","0b2a32c9-f0ae-4ae4-a5c5-72bea05018fb"
"","en","Feed the Infection","1","9f013a1a-d4b9-4380-9802-c299ee6c4492"
"","en","Free from Flesh","1","2c83600d-ea4d-4219-8dbb-34c4215a2005"
"","en","Font of Progress","1","272c9888-ef13-4d47-a4bc-f5239b357a1b"
"","en","Forgehammer Centurion","1","c4c2c914-e9a7-450b-88d9-8885fe0f6643"
"","en","Furnace Punisher","4","65e5fc08-7a04-4bba-81ba-990889cae96a"
"","en","Furnace Skullbomb","3","cb530f9d-cf35-48a7-8711-f74b3d9a35a7"
"","en","Furnace Strider","3","aa625ab0-1e79-4497-a5da-98fe1abfd024"
"","en","Flensing Raptor","1","134aecf0-dc48-4fb3-8c8b-4e5272077856"
"","en","Graaz, Unstoppable Juggernaut","1","e0e73b63-17cc-4dca-abd6-728b74bc37a8"
"","en","Gleeful Demolition","2","a3e4efa6-5783-4a51-99c6-116d1a8f01cf"
"","en","Great Furnace","1","2a7d2d8f-4736-4c99-aba2-b14960395ad6"
"","en","Goldwarden's Helm","1","f4057210-ef07-4496-94c8-95c3b807c23c"
"","en","Gulping Scraptrap","1","28f48394-c6aa-4453-954a-68195d9bd6ea"
"","en","Gitaxian Anatomist","1","63517062-77da-4b60-aa24-f91553a81bed"
"","en","Hazardous Blast","1","0380a4c9-a5d3-465f-8584-e546b54f91e0"
"","en","Hexgold Slash","1","0ec44465-68d4-4dca-a313-7f2ab0ce2e63"
"","en","Hexgold Halberd","1","f22108ec-28f0-44d3-ba6b-3075f5f6bc65"
"","en","Hexgold Hoverwings","2","c498dbf9-c68c-400c-9349-c3c3fc8efcae"
"","en","Incisor Glider","1","b3cf4c4f-bda6-454c-991d-429c0dca0e85"
"","en","Infested Fleshcutter","2","9f03d6bf-cbba-4ad7-8cec-065a47f03dbe"
"","en","Indoctrination Attendant","2","d051bfc7-b402-444d-896e-c3a9562cdb0d"
"","en","Ichor Synthesizer","2","7f516ee6-8f7b-40b2-82e5-9c4ea3e0a355"
"","en","Jawbone Duelist","1","b00ea7bb-705b-4669-bb2a-560bed04b14a"
"","en","Jor Kadeen, First Goldwarden","2","e7e4d8f7-874d-4b2a-ad23-afab479784ea"
"","en","Koth, Fire of Resistance","1","6528e012-4091-4722-b706-c51772676167"
"","en","Kaya, Intangible Slayer","1","6865b8c7-b260-48e8-a905-64cbf06b7e57"
"","en","Kuldotha Cackler","2","f7155c42-a824-4bbe-9f7a-fa01e7625fd6"
"","en","Kemba, Kha Enduring","2","945d283d-4592-485f-808a-6e5a721f3cf7"
"","en","Krydle of Baldur's Gate","1","75f4d622-2d50-4e6e-87a5-5a1cc65d6919"
"","en","Lukka, Bound to Ruin","1","6df77017-c4a7-4b79-a16b-26463bd6a96a"
"","en","Mondrak, Glory Dominus","2","8296a455-21d5-498e-9029-2bdf0da855a8"
"","en","Maze Skullbomb","2","1073aee2-aea6-473d-97c6-248778d79d80"
"","en","Myr Kinsmith","3","6046e50a-f4c9-4029-a589-62a19371b734"
"","en","Myr Convert","4","9df0adcf-7ad0-4d70-8dcd-28f69471495b"
"","en","Myr Custodian","3","56bfdd21-4d46-4ec2-ba25-f16b6993f1a8"
"","en","Mirrex","1","54a702cd-ca49-4570-b47e-8b090452a3c3"
"","en","Mesmerizing Dose","1","dac28e27-78aa-48b1-96fa-edca1fbcfb77"
"","en","Meldweb Curator","1","f0d392b2-1dac-432d-930c-66b238f7512b"
"","en","Minor Misstep","1","360ca37b-5bbd-4923-a493-7674786a36af"
"","en","Magmatic Sprinter","3","2e6af42f-35ec-432f-9879-2a0fb938a9f6"
"","en","Molten Rebuke","5","d2e3291b-de5c-4a10-9915-2cd2d84a815c"
"","en","Maze's Mantle","2","bc79106b-9aa2-4add-b9ca-e3c7aafd9821"
"","en","Meldweb Strider","1","c5efd9b5-05e5-440f-b28c-658e461cf644"
"","en","Nissa, Ascended Animist","1","1dd64b1d-bcef-476c-bf0b-3ac7df7cbed3"
"","en","Necrogen Rotpriest","5","87519b36-1d95-4020-a61d-6afb75555e3e"
"","en","Noxious Assault","2","9649de6c-a9f7-4f0a-8bf7-cacaea60ed54"
"","en","Nimraiser Paladin","3","a99fe9a8-d9e7-4286-81a1-adfb753e4741"
"","en","Necrogen Communion","2","6ac8cd7c-992f-4953-b5bf-42e5a9ff09ad"
"","en","Nahiri's Sacrifice","3","98395039-1353-4fa8-b51d-c4e1cadf9263"
"","en","Norn's Wellspring","2","eeebc0ab-89fb-47d5-a20f-8f1fe5e3c149"
"","en","Necrosquito","2","72af72d2-5995-4cad-82f1-e2d0c465d6f1"
"","en","Orthodoxy Enforcer","2","8c938a0f-531c-4293-a89c-c7440d5acc5d"
"","en","Offer Immortality","1","b0aac10a-6d47-4a6c-8a10-2b7c06f3ff32"
"","en","Ossification","4","0da03224-c1af-438f-96c2-b0e41e1070b7"
